time,pos1,pos2,vel1,vel2,tau1,tau2
1.900000000000000022e-01,3.761874802393127215e+00,1.528283397519310194e+00,-7.841942046216400897e+00,-2.891477155737213867e+00,0.000000000000000000e+00,1.579563617706298828e+00
1.950000000000000067e-01,3.723471420452087344e+00,1.513479065488999353e+00,-7.522732424145653241e+00,-3.024507270317362106e+00,0.000000000000000000e+00,1.095266342163085938e+00
2.000000000000000111e-01,3.687689653774286924e+00,1.496391876524040709e+00,-6.789758214460540842e+00,-3.806582368238976777e+00,0.000000000000000000e+00,-1.748949289321899414e+00
2.050000000000000155e-01,3.655454216868504247e+00,1.475639648447604202e+00,-6.105030364862903625e+00,-4.490559395960510791e+00,0.000000000000000000e+00,-1.434993743896484375e+00
2.099999999999999922e-01,3.626540784675566176e+00,1.451666750892134816e+00,-5.461633077904423317e+00,-5.094888167547438229e+00,0.000000000000000000e+00,-1.199529170989990234e+00
2.149999999999999967e-01,3.601312835521329525e+00,1.423944514159135144e+00,-4.629236572844273034e+00,-5.992188471319719767e+00,0.000000000000000000e+00,-2.456330657005310059e+00
2.200000000000000011e-01,3.579962535773669963e+00,1.392221576835024788e+00,-3.911934518690175722e+00,-6.694727728018142088e+00,0.000000000000000000e+00,-1.726727485656738281e+00
2.250000000000000056e-01,3.562826468582053874e+00,1.355979078593735121e+00,-2.940992491264785791e+00,-7.803447911337401344e+00,0.000000000000000000e+00,-3.334881067276000977e+00
2.300000000000000100e-01,3.550613365014135159e+00,1.314095227004314470e+00,-1.942453597254237163e+00,-8.952855477314523469e+00,0.000000000000000000e+00,-3.446309566497802734e+00
2.350000000000000144e-01,3.542419530997128696e+00,1.268044773332124953e+00,-1.337774481959974615e+00,-9.465490315222830020e+00,0.000000000000000000e+00,-1.045632362365722656e+00
2.399999999999999911e-01,3.537453421236743001e+00,1.219056745812496123e+00,-6.501303223526065933e-01,-1.012990347060258145e+01,0.000000000000000000e+00,-1.618066430091857910e+00
2.449999999999999956e-01,3.535571112782310621e+00,1.167288020661339409e+00,-1.058366833923617412e-01,-1.057601522973276431e+01,0.000000000000000000e+00,-8.582198619842529297e-01
2.500000000000000000e-01,3.535804882576808250e+00,1.114216029452546053e+00,1.899242883526757186e-01,-1.064333374629666906e+01,0.000000000000000000e+00,3.017866611480712891e-01
2.550000000000000044e-01,3.537068559135172485e+00,1.061479968142026387e+00,3.084402922773810674e-01,-1.044352801699287880e+01,0.000000000000000000e+00,1.045763492584228516e+00
2.600000000000000089e-01,3.538647842199300619e+00,1.010141610717315785e+00,3.155630949173502398e-01,-1.008307405684570845e+01,0.000000000000000000e+00,1.404814720153808594e+00
2.650000000000000133e-01,3.539997534817682201e+00,9.609882681101975521e-01,2.162155559120935711e-01,-9.568638236777410100e+00,0.000000000000000000e+00,1.712255477905273438e+00
2.700000000000000178e-01,3.540546366755124463e+00,9.148596227336112108e-01,-2.422107395856215595e-03,-8.875676096725349851e+00,0.000000000000000000e+00,2.079346179962158203e+00
2.750000000000000222e-01,3.539795599389568892e+00,8.725125290870603401e-01,-3.044457068357951934e-01,-8.054848227723397258e+00,0.000000000000000000e+00,2.342088222503662109e+00
2.800000000000000266e-01,3.537520481849442344e+00,8.342461266694494171e-01,-6.128950246515310063e-01,-7.242575949268214686e+00,0.000000000000000000e+00,2.156268358230590820e+00
2.850000000000000311e-01,3.533916780948930914e+00,7.996344080249433439e-01,-8.342208963373078934e-01,-6.595236745566407599e+00,0.000000000000000000e+00,1.562662124633789062e+00
2.899999999999999800e-01,3.529524560459738947e+00,7.676830001079704147e-01,-9.266660839763846136e-01,-6.180691494074814329e+00,0.000000000000000000e+00,8.332443237304687500e-01
2.949999999999999845e-01,3.524776587642790560e+00,7.375927974420775080e-01,-9.757775642531845151e-01,-5.851741757184109716e+00,0.000000000000000000e+00,5.376219749450683594e-01
2.999999999999999889e-01,3.519954718325340792e+00,7.088288484213873808e-01,-9.554297551231463181e-01,-5.651266850044240897e+00,0.000000000000000000e+00,1.508212089538574219e-01
3.049999999999999933e-01,3.515327917188102003e+00,6.808851771975974465e-01,-8.972668479674282827e-01,-5.524283992633602480e+00,0.000000000000000000e+00,-7.395684719085693359e-02
3.099999999999999978e-01,3.511031400352273568e+00,6.534880254761992191e-01,-8.230193794624546255e-01,-5.433058348762227041e+00,0.000000000000000000e+00,-1.911181211471557617e-01
3.150000000000000022e-01,3.507130054720134726e+00,6.264864411608050965e-01,-7.389671792530370098e-01,-5.366369812774960835e+00,0.000000000000000000e+00,-2.730190753936767578e-01
3.200000000000000067e-01,3.503688078232632730e+00,5.997329722103068583e-01,-6.390289781100875199e-01,-5.334148804869547789e+00,0.000000000000000000e+00,-3.733807802200317383e-01
3.250000000000000111e-01,3.500751844979505201e+00,5.731126717910308699e-01,-5.365193359360462821e-01,-5.313309646465631531e+00,0.000000000000000000e+00,-4.122042655944824219e-01
3.300000000000000155e-01,3.498324934949712972e+00,5.465851602128402043e-01,-4.351794954772080781e-01,-5.297197781976182185e+00,0.000000000000000000e+00,-4.318588972091674805e-01
3.350000000000000200e-01,3.496396950740320531e+00,5.201351576475601313e-01,-3.368468047978039337e-01,-5.282444841995447504e+00,0.000000000000000000e+00,-4.411298036575317383e-01
3.400000000000000244e-01,3.494953379750821654e+00,4.937554956587293375e-01,-2.413211779498984910e-01,-5.269187746221807522e+00,0.000000000000000000e+00,-4.487359523773193359e-01
3.450000000000000289e-01,3.493964337459278813e+00,4.674662982578068338e-01,-1.549861452448139665e-01,-5.246320066305302454e+00,0.000000000000000000e+00,-4.293614625930786133e-01
3.500000000000000333e-01,3.493402072088624521e+00,4.412847401480823883e-01,-7.059913822880756196e-02,-5.226146703699356522e+00,0.000000000000000000e+00,-4.374915361404418945e-01
3.549999999999999822e-01,3.493253041355411259e+00,4.152030752997739604e-01,6.947496757786289501e-03,-5.201806592197493195e+00,0.000000000000000000e+00,-4.430943727493286133e-01
3.599999999999999867e-01,3.493418353334873494e+00,3.893346290972439228e-01,5.744924175205785855e-02,-5.143964246364200577e+00,0.000000000000000000e+00,-4.289829730987548828e-01
3.649999999999999911e-01,3.493874512414532951e+00,3.636729051737499496e-01,1.245648406234010630e-01,-5.120862558566592782e+00,0.000000000000000000e+00,-5.100804567337036133e-01
3.699999999999999956e-01,3.494683231546049651e+00,3.380842782957951265e-01,1.986757997208854487e-01,-5.115005897319935713e+00,0.000000000000000000e+00,-5.437201261520385742e-01
3.750000000000000000e-01,3.495849126786004568e+00,3.125354814033887152e-01,2.675162764879040478e-01,-5.105037289256183719e+00,0.000000000000000000e+00,-5.287116765975952148e-01
3.800000000000000044e-01,3.497349592048647704e+00,2.870410831574869981e-01,3.325681998776301995e-01,-5.093331079879104273e+00,0.000000000000000000e+00,-5.177181959152221680e-01
3.850000000000000089e-01,3.499147926255664398e+00,2.616407067293593514e-01,3.867027083902760398e-01,-5.067473294359286839e+00,0.000000000000000000e+00,-4.796946048736572266e-01
3.900000000000000133e-01,3.501169229290673091e+00,2.364404204737264870e-01,4.217753482538836307e-01,-5.013307969454794844e+00,0.000000000000000000e+00,-4.118305444717407227e-01
3.950000000000000178e-01,3.503289472812584737e+00,2.116315596072331218e-01,4.262810554920331008e-01,-4.910885588204326524e+00,0.000000000000000000e+00,-3.028047084808349609e-01
4.000000000000000222e-01,3.505391798260821368e+00,1.873938252162297147e-01,4.146473657730319617e-01,-4.784897758096561482e+00,0.000000000000000000e+00,-2.455532550811767578e-01
4.050000000000000266e-01,3.507431032645772273e+00,1.637842731450533940e-01,4.011068360236344499e-01,-4.659690457360264659e+00,0.000000000000000000e+00,-2.381324768066406250e-01
4.100000000000000311e-01,3.509400954404481965e+00,1.407937256036033702e-01,3.869798301437487043e-01,-4.537367476847159686e+00,0.000000000000000000e+00,-2.341485023498535156e-01
4.150000000000000355e-01,3.511295657108955748e+00,1.184132923350134092e-01,3.710691076308316738e-01,-4.415705123903216567e+00,0.000000000000000000e+00,-2.248203754425048828e-01
4.199999999999999845e-01,3.513095877601815076e+00,9.665788247167750313e-02,3.492285385200957215e-01,-4.287405724334414359e+00,0.000000000000000000e+00,-1.999777555465698242e-01
4.249999999999999889e-01,3.514776958999258571e+00,7.555243499037889165e-02,3.234528490586902616e-01,-4.155764705210674315e+00,0.000000000000000000e+00,-1.813429594039916992e-01
4.299999999999999933e-01,3.516325994037113656e+00,5.510233420223231704e-02,2.964461370517579297e-01,-4.025307074279320219e+00,0.000000000000000000e+00,-1.714181900024414062e-01
4.349999999999999978e-01,3.517739992164285567e+00,3.529653436955948465e-02,2.694695583066226696e-01,-3.898077652636167567e+00,0.000000000000000000e+00,-1.652079820632934570e-01
4.400000000000000022e-01,3.519027596690927240e+00,1.610455415193756679e-02,2.459148846437528568e-01,-3.779805183857217976e+00,0.000000000000000000e+00,-1.702445745468139648e-01
4.450000000000000067e-01,3.520219455115727758e+00,-2.541464305487295405e-03,2.311898938055426400e-01,-3.679708787903685163e+00,0.000000000000000000e+00,-1.936823129653930664e-01
4.500000000000000111e-01,3.518099383451135598e+00,-1.509143119824862822e-02,-1.073393628738503303e+00,-1.348954888745253378e+00,0.000000000000000000e+00,4.409306049346923828e+00
4.550000000000000155e-01,3.512573157610207719e+00,-2.135955033005210169e-02,-1.136886430186112795e+00,-1.158998558925209421e+00,0.000000000000000000e+00,1.039898395538330078e-01
4.600000000000000200e-01,3.506986093271881710e+00,-2.712558457062552719e-02,-1.097761698590558055e+00,-1.148058161696036361e+00,0.000000000000000000e+00,-2.501851320266723633e-01
4.650000000000000244e-01,3.501568367652517111e+00,-3.279659534440781954e-02,-1.069148236443897559e+00,-1.120985807366983833e+00,0.000000000000000000e+00,-2.097362279891967773e-01
4.700000000000000289e-01,3.496288271338340081e+00,-3.832775640118502025e-02,-1.042710717836159429e+00,-1.092109163082579437e+00,0.000000000000000000e+00,-1.983678340911865234e-01
4.750000000000000333e-01,3.491138167546435689e+00,-4.371552260474498297e-02,-1.017152758050985151e+00,-1.063617583659079102e+00,0.000000000000000000e+00,-1.915490627288818359e-01
4.799999999999999822e-01,3.486114183944457601e+00,-4.896261182683936397e-02,-9.922645000503927948e-01,-1.035827700448772148e+00,0.000000000000000000e+00,-1.854974031448364258e-01
4.849999999999999867e-01,3.481212962534764088e+00,-5.407240514374223039e-02,-9.680499552427510590e-01,-1.008688345408091047e+00,0.000000000000000000e+00,-1.794713735580444336e-01
4.899999999999999911e-01,3.476431153340891367e+00,-5.904807869855943636e-02,-9.445018815727352912e-01,-9.821687486592936001e-01,0.000000000000000000e+00,-1.735144853591918945e-01
4.949999999999999956e-01,3.471765552308154756e+00,-6.389284644621895382e-02,-9.215691400741309325e-01,-9.563148280602755680e-01,0.000000000000000000e+00,-1.677840948104858398e-01
5.000000000000000000e-01,3.467213160367875524e+00,-6.861006694974314257e-02,-8.992208401087503633e-01,-9.311385670578067320e-01,0.000000000000000000e+00,-1.622128486633300781e-01
5.050000000000000044e-01,3.462771088265847119e+00,-7.320308413230325328e-02,-8.774439168793900512e-01,-9.066221734544842592e-01,0.000000000000000000e+00,-1.567411422729492188e-01
5.100000000000000089e-01,3.458436509579425611e+00,-7.767515102479283229e-02,-8.562262827591425873e-01,-8.827471136606115376e-01,0.000000000000000000e+00,-1.513677835464477539e-01
5.150000000000000133e-01,3.454197985557686312e+00,-8.201447283544727185e-02,-8.390238341845940306e-01,-8.535142615902148178e-01,0.000000000000000000e+00,-1.339387893676757812e-01
5.200000000000000178e-01,3.450035025310682624e+00,-8.619344294149389185e-02,-8.260032204130809408e-01,-8.185953171689362984e-01,0.000000000000000000e+00,-1.159638166427612305e-01
5.250000000000000222e-01,3.445934551388038614e+00,-9.019703407676971096e-02,-8.140335746278927198e-01,-7.833487763586411967e-01,0.000000000000000000e+00,-1.090246438980102539e-01
5.300000000000000266e-01,3.441892925918076163e+00,-9.402629959445718555e-02,-8.024684918150795099e-01,-7.488507241777788703e-01,0.000000000000000000e+00,-1.044428348541259766e-01
5.350000000000000311e-01,3.437908464686318499e+00,-9.768547189983767254e-02,-7.911725970534561059e-01,-7.152972060841344959e-01,0.000000000000000000e+00,-1.004326343536376953e-01
5.400000000000000355e-01,3.433979760329983755e+00,-1.011790763657662851e-01,-7.801704244172491531e-01,-6.826095164478509503e-01,0.000000000000000000e+00,-9.643375873565673828e-02
5.450000000000000400e-01,3.430108601135231527e+00,-1.045169694887597700e-01,-7.681596957733838327e-01,-6.529981069487709178e-01,0.000000000000000000e+00,-9.710788726806640625e-02
5.500000000000000444e-01,3.426297277638243433e+00,-1.077097027516931149e-01,-7.562405704032428844e-01,-6.245323417389725407e-01,0.000000000000000000e+00,-9.402036666870117188e-02
5.550000000000000488e-01,3.422544953978639892e+00,-1.107622696300420984e-01,-7.445640274305231898e-01,-5.969187245321238011e-01,0.000000000000000000e+00,-9.049296379089355469e-02
5.600000000000000533e-01,3.418850372396556203e+00,-1.136787722216388019e-01,-7.331479227229162898e-01,-5.700940776991716419e-01,0.000000000000000000e+00,-8.699059486389160156e-02
5.650000000000000577e-01,3.415212237497597059e+00,-1.164630877979204726e-01,-7.219894586100581435e-01,-5.440316388241238643e-01,0.000000000000000000e+00,-8.358418941497802734e-02
5.700000000000000622e-01,3.411629275804587191e+00,-1.191189754720429761e-01,-7.110826595580899134e-01,-5.187109147074827620e-01,0.000000000000000000e+00,-8.028328418731689453e-02
5.750000000000000666e-01,3.408100242000253743e+00,-1.216500908642457190e-01,-7.004222289533870160e-01,-4.941110120423831686e-01,0.000000000000000000e+00,-7.708370685577392578e-02
5.799999999999999600e-01,3.404623915656482591e+00,-1.240599842638241412e-01,-6.900035000009997477e-01,-4.702107017533490030e-01,0.000000000000000000e+00,-7.398128509521484375e-02
5.849999999999999645e-01,3.401199107083971995e+00,-1.263521144168562316e-01,-6.798188385139208867e-01,-4.469946022964663146e-01,0.000000000000000000e+00,-7.098436355590820312e-02
5.899999999999999689e-01,3.397819214254379716e+00,-1.285204669947228595e-01,-6.720394531289632933e-01,-4.206908860968162633e-01,0.000000000000000000e+00,-6.040513515472412109e-02
5.949999999999999734e-01,3.394477252363010233e+00,-1.305582232607802595e-01,-6.646501317553700217e-01,-3.947451471295466696e-01,0.000000000000000000e+00,-5.698263645172119141e-02
5.999999999999999778e-01,3.391171721595311439e+00,-1.324678813480968387e-01,-6.574706269545702586e-01,-3.694408921536967982e-01,0.000000000000000000e+00,-5.427122116088867188e-02
6.049999999999999822e-01,3.387901675146741898e+00,-1.342527584773733906e-01,-6.504598428663697085e-01,-3.448224750302948394e-01,0.000000000000000000e+00,-5.177855491638183594e-02
6.099999999999999867e-01,3.384666301475474981e+00,-1.359162742923301082e-01,-6.436047164691343081e-01,-3.208865986024569961e-01,0.000000000000000000e+00,-4.940152168273925781e-02
6.149999999999999911e-01,3.381464837782349520e+00,-1.374618050132729863e-01,-6.368987701513655342e-01,-2.976192623476801580e-01,0.000000000000000000e+00,-4.711151123046875000e-02
6.199999999999999956e-01,3.378296552146588638e+00,-1.388926558390402022e-01,-6.303360807256088716e-01,-2.750061406728557811e-01,0.000000000000000000e+00,-4.490017890930175781e-02
6.250000000000000000e-01,3.375160743260336993e+00,-1.402120636027328615e-01,-6.239102617014596897e-01,-2.530343215270010604e-01,0.000000000000000000e+00,-4.276156425476074219e-02
6.300000000000000044e-01,3.372056740451271573e+00,-1.414231998472992302e-01,-6.176153562331530011e-01,-2.316907519605755639e-01,0.000000000000000000e+00,-4.068493843078613281e-02
6.350000000000000089e-01,3.368983905978610416e+00,-1.425291777454065212e-01,-6.114440274394129515e-01,-2.109653433310055282e-01,0.000000000000000000e+00,-3.866374492645263672e-02
6.400000000000000133e-01,3.365941640192180895e+00,-1.435330638866103570e-01,-6.053882022261422025e-01,-1.908498483110517008e-01,0.000000000000000000e+00,-3.668606281280517578e-02
6.450000000000000178e-01,3.362929384810755540e+00,-1.444378867576645575e-01,-5.994391515020507377e-01,-1.713377098852960079e-01,0.000000000000000000e+00,-3.473520278930664062e-02
6.500000000000000222e-01,3.359946632257157173e+00,-1.452466556025884259e-01,-5.935849464173613699e-01,-1.524284350075864602e-01,0.000000000000000000e+00,-3.279685974121093750e-02
6.550000000000000266e-01,3.356992938956563588e+00,-1.459623860636183323e-01,-5.878113268695943638e-01,-1.341260880220666862e-01,0.000000000000000000e+00,-3.084361553192138672e-02
6.600000000000000311e-01,3.354067945219199931e+00,-1.465881371282984347e-01,-5.820980653660778881e-01,-1.164455510375317360e-01,0.000000000000000000e+00,-2.884507179260253906e-02
6.650000000000000355e-01,3.351171407454875073e+00,-1.471270693058128742e-01,-5.764173880824257079e-01,-9.941524178519606236e-02,0.000000000000000000e+00,-2.675056457519531250e-02
6.700000000000000400e-01,3.348303249863104014e+00,-1.475825363659648559e-01,-5.707272498333727517e-01,-8.308870709400452415e-02,0.000000000000000000e+00,-2.448916435241699219e-02
6.750000000000000444e-01,3.345463656850077072e+00,-1.479582473092095896e-01,-5.649607288306649489e-01,-6.756291443953421627e-02,0.000000000000000000e+00,-2.194941043853759766e-02
6.800000000000000488e-01,3.342653237089444840e+00,-1.482585519238064364e-01,-5.590059569145222618e-01,-5.301287435634998574e-02,0.000000000000000000e+00,-1.894772052764892578e-02
6.850000000000000533e-01,3.339873324368638041e+00,-1.484889623317009466e-01,-5.526682030733138795e-01,-3.975705631240778609e-02,0.000000000000000000e+00,-1.517295837402343750e-02
6.900000000000000577e-01,3.337126500464377532e+00,-1.486570576692995971e-01,-5.456172945807307162e-01,-2.834813090594706653e-02,0.000000000000000000e+00,-1.008033752441406250e-02
6.950000000000000622e-01,3.334417240119779802e+00,-1.487735999629036243e-01,-5.373977590142428040e-01,-1.955565404925328071e-02,0.000000000000000000e+00,-2.763271331787109375e-03
7.000000000000000666e-01,3.331751825774158515e+00,-1.488523920795303823e-01,-5.276460672408791464e-01,-1.399170717023846822e-02,0.000000000000000000e+00,7.616281509399414062e-03
7.049999999999999600e-01,3.329135461424137965e+00,-1.489053074878041727e-01,-5.162313780265805896e-01,-1.186796826850018693e-02,0.000000000000000000e+00,2.257347106933593750e-02
7.099999999999999645e-01,3.326570776630607185e+00,-1.489397145540500844e-01,-5.025440368972199368e-01,-1.422184446608523722e-02,0.000000000000000000e+00,4.249453544616699219e-02
7.149999999999999689e-01,3.324062129464578241e+00,-1.489658959907682600e-01,-4.913258562772853111e-01,-1.286737950501092541e-02,0.000000000000000000e+00,6.909132003784179688e-02
7.199999999999999734e-01,3.321604609187195134e+00,-1.489780905066195871e-01,-4.818491834156460318e-01,-9.045189430633456332e-03,0.000000000000000000e+00,8.911728858947753906e-02
7.249999999999999778e-01,3.319192659482897323e+00,-1.489693567092569282e-01,-4.736716030201705285e-01,-3.504294897836354554e-03,0.000000000000000000e+00,1.045835018157958984e-01
7.299999999999999822e-01,3.316825425366074498e+00,-1.489407904123121185e-01,-4.656817329274951511e-01,1.852464427824738157e-03,0.000000000000000000e+00,1.159811019897460938e-01
7.349999999999999867e-01,3.314514662833316638e+00,-1.489151622309945466e-01,-4.543920107099193029e-01,1.024527694036627551e-03,0.000000000000000000e+00,1.270473003387451172e-01
7.399999999999999911e-01,3.312243693551836898e+00,-1.488661836107239012e-01,-4.484334520459813955e-01,8.901767533485475947e-03,0.000000000000000000e+00,1.476967334747314453e-01
7.449999999999999956e-01,3.310034384666795670e+00,-1.488339316097491150e-01,-4.393698335585363157e-01,1.095253562115222970e-02,0.000000000000000000e+00,1.537036895751953125e-01
7.500000000000000000e-01,3.307867442331909213e+00,-1.487874992607327584e-01,-4.289149052794966610e-01,1.014283609756732110e-02,0.000000000000000000e+00,1.687705516815185547e-01
7.550000000000000044e-01,3.305741868972756237e+00,-1.487274517221486292e-01,-4.203732034244470062e-01,1.217960592843030793e-02,0.000000000000000000e+00,1.880180835723876953e-01
7.600000000000000089e-01,3.303656087190764090e+00,-1.486532978346009060e-01,-4.130931696910150608e-01,1.595076859889427850e-02,0.000000000000000000e+00,2.021908760070800781e-01
7.650000000000000133e-01,3.301606562357542796e+00,-1.485611190380184965e-01,-4.062039796836969252e-01,1.996622555924251405e-02,0.000000000000000000e+00,2.131080627441406250e-01
7.700000000000000178e-01,3.299590228102231126e+00,-1.484477502295780127e-01,-3.999480164361574053e-01,2.465446521841008903e-02,0.000000000000000000e+00,2.231884002685546875e-01
7.750000000000000222e-01,3.297603743402327314e+00,-1.483094994867508731e-01,-3.943487100402858214e-01,3.006649315241772050e-02,0.000000000000000000e+00,2.320444583892822266e-01
7.800000000000000266e-01,3.295643470774435979e+00,-1.481421109538088032e-01,-3.895195587341525600e-01,3.640850164546553802e-02,0.000000000000000000e+00,2.401804924011230469e-01
7.850000000000000311e-01,3.293706176897630566e+00,-1.479419728749720164e-01,-3.852136187624450869e-01,4.326525805385389445e-02,0.000000000000000000e+00,2.463710308074951172e-01
7.900000000000000355e-01,3.291789420709828828e+00,-1.477067875723294677e-01,-3.813469154489630419e-01,5.050221422854807990e-02,0.000000000000000000e+00,2.512919902801513672e-01
7.950000000000000400e-01,3.289891186093909514e+00,-1.474349393550076215e-01,-3.778369679513366997e-01,5.798719157411727498e-02,0.000000000000000000e+00,2.551698684692382812e-01
