time,pos1,pos2,vel1,vel2,tau1,tau2
6.500000000000000222e-02,9.150867890887299794e-01,-1.074869777901303003e+00,1.965666085953129283e+01,-1.685456504736961492e+01,0.000000000000000000e+00,-2.899250984191894531e+00
7.000000000000000666e-02,1.013848847263400188e+00,-1.158330948914238157e+00,1.984796274590784648e+01,-1.652117492881955130e+01,0.000000000000000000e+00,-3.117337226867675781e+00
7.499999999999999722e-02,1.113587435616777199e+00,-1.240034092854571668e+00,2.000000000000000000e+01,-1.615281373762236683e+01,0.000000000000000000e+00,-3.161308765411376953e+00
8.000000000000000167e-02,1.213934929967110055e+00,-1.319542096665727193e+00,2.000000000000000000e+01,-1.564614745831596565e+01,0.000000000000000000e+00,-2.765815258026123047e+00
8.500000000000000611e-02,1.313651639170846375e+00,-1.395442556594605144e+00,1.988870382828852357e+01,-1.471687513948819159e+01,0.000000000000000000e+00,-1.120815277099609375e+00
8.999999999999999667e-02,1.411655427625468917e+00,-1.464866283215536136e+00,1.931393423931856645e+01,-1.306486148460149010e+01,0.000000000000000000e+00,1.902806758880615234e+00
9.500000000000000111e-02,1.506921452086535940e+00,-1.526411604769791097e+00,1.879102134454652528e+01,-1.156245575671022507e+01,0.000000000000000000e+00,1.552636623382568359e+00
1.000000000000000056e-01,1.599689181120198089e+00,-1.580807414952391632e+00,1.831275528863115909e+01,-1.020275121184237577e+01,0.000000000000000000e+00,1.152124404907226562e+00
1.049999999999999961e-01,1.690266677560288366e+00,-1.628904328134877844e+00,1.791391370952730355e+01,-9.040740647207067937e+00,0.000000000000000000e+00,4.428315162658691406e-01
1.100000000000000006e-01,1.779098915191792196e+00,-1.671751433305062484e+00,1.761443862276373551e+01,-8.101113544348876871e+00,0.000000000000000000e+00,-4.453849792480468750e-01
1.150000000000000050e-01,1.866801909309813823e+00,-1.710617597545713409e+00,1.746290070491433966e+01,-7.446736717975311670e+00,0.000000000000000000e+00,-1.683921217918395996e+00
1.199999999999999956e-01,1.954167280978061694e+00,-1.746962592411442472e+00,1.748067238603617213e+01,-7.091279008765798864e+00,0.000000000000000000e+00,-3.050287365913391113e+00
1.250000000000000000e-01,2.041947188377525979e+00,-1.782083207986809192e+00,1.762993853654670318e+01,-6.956174142408773520e+00,0.000000000000000000e+00,-4.100065231323242188e+00
1.300000000000000044e-01,2.129993799711269453e+00,-1.815828057345348689e+00,1.758576867415253631e+01,-6.542832869228964121e+00,0.000000000000000000e+00,-2.763321399688720703e+00
1.350000000000000089e-01,2.217324054845202674e+00,-1.846850153618086132e+00,1.734166561181263333e+01,-5.868751134476704046e+00,0.000000000000000000e+00,-1.439745426177978516e+00
1.400000000000000133e-01,2.303105721872868994e+00,-1.874161447690501525e+00,1.696529988320664373e+01,-5.059473650522362753e+00,0.000000000000000000e+00,-6.780183315277099609e-01
1.449999999999999900e-01,2.386817448772861283e+00,-1.897331018961222249e+00,1.651338369175083187e+01,-4.212558807166057129e+00,0.000000000000000000e+00,-3.720635175704956055e-01
1.499999999999999944e-01,2.467620383836463649e+00,-1.915504405920231967e+00,1.579958776457389469e+01,-3.062134172188994974e+00,0.000000000000000000e+00,1.299705505371093750e+00
1.549999999999999989e-01,2.543420228246378922e+00,-1.926073948955030701e+00,1.450665256239167533e+01,-1.172255612432058669e+00,0.000000000000000000e+00,5.231227874755859375e+00
1.600000000000000033e-01,2.612124225621041518e+00,-1.926655767940807173e+00,1.296651025989770289e+01,9.243127446018992721e-01,0.000000000000000000e+00,6.525237560272216797e+00
1.650000000000000078e-01,2.672744630607072569e+00,-1.916583496432228806e+00,1.126761255217465418e+01,3.100320729887544147e+00,0.000000000000000000e+00,7.320222854614257812e+00
1.700000000000000122e-01,2.724676972634835881e+00,-1.895699169969637055e+00,9.493159078072787693e+00,5.250824437542798151e+00,0.000000000000000000e+00,7.295753955841064453e+00
1.750000000000000167e-01,2.767606240417896935e+00,-1.864154162481577615e+00,7.668514434344190001e+00,7.366503402004616952e+00,0.000000000000000000e+00,7.170726060867309570e+00
1.799999999999999933e-01,2.802146807545478957e+00,-1.823345489237967243e+00,6.143855718897590634e+00,8.955494238100770943e+00,0.000000000000000000e+00,4.586625099182128906e+00
1.849999999999999978e-01,2.830474070582270407e+00,-1.776820644901926372e+00,5.191924998824967830e+00,9.648306990013306716e+00,0.000000000000000000e+00,3.235185146331787109e-01
1.900000000000000022e-01,2.854586049797123160e+00,-1.727637007013621329e+00,4.460759801622812937e+00,1.001724610356463074e+01,0.000000000000000000e+00,-1.023451685905456543e+00
1.950000000000000067e-01,2.875219948405709935e+00,-1.676815162891827526e+00,3.801294980838568982e+00,1.030347517464735851e+01,0.000000000000000000e+00,-1.186776757240295410e+00
2.000000000000000111e-01,2.892726036440962822e+00,-1.624745586750280246e+00,3.210001062692440232e+00,1.051627531707063135e+01,0.000000000000000000e+00,-1.301451921463012695e+00
2.050000000000000155e-01,2.907673245866785550e+00,-1.572146759629811541e+00,2.779119235190463666e+00,1.051384858656205168e+01,0.000000000000000000e+00,-2.025200724601745605e+00
2.099999999999999922e-01,2.920952095997465303e+00,-1.520226609326726930e+00,2.544194931881204713e+00,1.024298722012062690e+01,0.000000000000000000e+00,-2.919080257415771484e+00
2.149999999999999967e-01,2.933357388678080824e+00,-1.470028980416261177e+00,2.429997000033578658e+00,9.824205674955489798e+00,0.000000000000000000e+00,-3.250161409378051758e+00
2.200000000000000011e-01,2.945426854600054156e+00,-1.422192090126305430e+00,2.409707071994787508e+00,9.298545064189092102e+00,0.000000000000000000e+00,-3.394472599029541016e+00
2.250000000000000056e-01,2.957465505088689550e+00,-1.376992383988088875e+00,2.416693065879267355e+00,8.770157881497167907e+00,0.000000000000000000e+00,-3.127549886703491211e+00
2.300000000000000100e-01,2.969521657366652967e+00,-1.334311376098357371e+00,2.415441400030017949e+00,8.292287613889190112e+00,0.000000000000000000e+00,-2.684271335601806641e+00
2.350000000000000144e-01,2.981492536279537031e+00,-1.293807333891896505e+00,2.381223986111897339e+00,7.900764680472177837e+00,0.000000000000000000e+00,-2.145675420761108398e+00
2.399999999999999911e-01,2.993238491785018329e+00,-1.255099991963906092e+00,2.324405248183257111e+00,7.574714552963982328e+00,0.000000000000000000e+00,-1.724909543991088867e+00
2.449999999999999956e-01,3.004666037613313634e+00,-1.217902096707462967e+00,2.253009192338500277e+00,7.297881045995286975e+00,0.000000000000000000e+00,-1.394366025924682617e+00
2.500000000000000000e-01,3.015702926854782806e+00,-1.181975119555571219e+00,2.167397354831437806e+00,7.067149685974086992e+00,0.000000000000000000e+00,-1.100231409072875977e+00
2.550000000000000044e-01,3.026254694661369093e+00,-1.147055560917793038e+00,2.058215831462873346e+00,6.895745904486395794e+00,0.000000000000000000e+00,-7.836633920669555664e-01
2.600000000000000089e-01,3.036221244932324481e+00,-1.112881185941602347e+00,1.932715935522054895e+00,6.769753667207046632e+00,0.000000000000000000e+00,-5.363571643829345703e-01
2.650000000000000133e-01,3.045547307617769928e+00,-1.079272481389343064e+00,1.801581842906578856e+00,6.669983238433088601e+00,0.000000000000000000e+00,-3.697055578231811523e-01
2.700000000000000178e-01,3.054209503969169681e+00,-1.046109234937082633e+00,1.666787516527847401e+00,6.592018169231513625e+00,0.000000000000000000e+00,-2.301609516143798828e-01
2.750000000000000222e-01,3.062141037447374980e+00,-1.013204177430663933e+00,1.508803114291322744e+00,6.567341701518324193e+00,0.000000000000000000e+00,-3.589391708374023438e-03
2.800000000000000266e-01,3.069260810912736392e+00,-9.803518236320574175e-01,1.341733227585808486e+00,6.571378488445951405e+00,0.000000000000000000e+00,1.316499710083007812e-01
2.850000000000000311e-01,3.075603777412612594e+00,-9.475449066816539201e-01,1.198022607451963539e+00,6.549223864047782229e+00,0.000000000000000000e+00,9.183168411254882812e-02
2.899999999999999800e-01,3.081536602841841610e+00,-9.153339499713455396e-01,1.178414775492664601e+00,6.331946339090835707e+00,0.000000000000000000e+00,-4.437267780303955078e-01
2.949999999999999845e-01,3.087551830639940320e+00,-8.844779590918721013e-01,1.231192378270534515e+00,6.006879902622294765e+00,0.000000000000000000e+00,-7.000643014907836914e-01
2.999999999999999889e-01,3.093928488294068302e+00,-8.553769672946449631e-01,1.322882384902098085e+00,5.630018823739564304e+00,0.000000000000000000e+00,-7.880002260208129883e-01
3.049999999999999933e-01,3.100801005540575694e+00,-8.281902716227822481e-01,1.429250025112777100e+00,5.241491384187211722e+00,0.000000000000000000e+00,-7.644462585449218750e-01
3.099999999999999978e-01,3.108136753292611854e+00,-8.027994804947455876e-01,1.507646280273492234e+00,4.912322180424523843e+00,0.000000000000000000e+00,-5.523496866226196289e-01
3.150000000000000022e-01,3.115791517681616885e+00,-7.789034840367303758e-01,1.556396280303800284e+00,4.644153442528363485e+00,0.000000000000000000e+00,-3.492492437362670898e-01
3.200000000000000067e-01,3.123689627290163084e+00,-7.563227077209706550e-01,1.604749377624519635e+00,4.386518668190816150e+00,0.000000000000000000e+00,-2.920687198638916016e-01
3.250000000000000111e-01,3.131808485780269269e+00,-7.349711682934261248e-01,1.644442919408381609e+00,4.152770340568212148e+00,0.000000000000000000e+00,-2.049195766448974609e-01
3.300000000000000155e-01,3.140154360713911963e+00,-7.148150969007165401e-01,1.695429582609421226e+00,3.908478920870023909e+00,0.000000000000000000e+00,-2.128654718399047852e-01
3.350000000000000200e-01,3.148770624008316865e+00,-6.958859818253753104e-01,1.752455483161055483e+00,3.662158712309976138e+00,0.000000000000000000e+00,-2.011114358901977539e-01
3.400000000000000244e-01,3.157598772280103994e+00,-6.780443532873094981e-01,1.779902233047384374e+00,3.473835740602904565e+00,0.000000000000000000e+00,-3.951668739318847656e-02
3.450000000000000289e-01,3.166521771933572094e+00,-6.610544018979211955e-01,1.790204535992259594e+00,3.321724405435629635e+00,0.000000000000000000e+00,6.063103675842285156e-02
3.500000000000000333e-01,3.175473882504060263e+00,-6.447702851718632999e-01,1.791409644562907078e+00,3.191669639098170919e+00,0.000000000000000000e+00,1.211678981781005859e-01
3.549999999999999822e-01,3.184405251614442101e+00,-6.290752010953362117e-01,1.781779571547603469e+00,3.086269180546778124e+00,0.000000000000000000e+00,1.851916313171386719e-01
3.599999999999999867e-01,3.193262323751159037e+00,-6.138477806639048850e-01,1.761576861874006195e+00,3.004745001006150940e+00,0.000000000000000000e+00,2.445244789123535156e-01
3.649999999999999911e-01,3.201972885907855559e+00,-5.989364076282948091e-01,1.723046023846525943e+00,2.960012982312955288e+00,0.000000000000000000e+00,3.327715396881103516e-01
3.699999999999999956e-01,3.210498045812053114e+00,-5.842478618435915649e-01,1.687368090018476430e+00,2.915674321702843574e+00,0.000000000000000000e+00,3.302407264709472656e-01
3.750000000000000000e-01,3.218865209004431627e+00,-5.698029174818657339e-01,1.659819619489234732e+00,2.862606141994011200e+00,0.000000000000000000e+00,3.050577640533447266e-01
3.800000000000000044e-01,3.227087865208257078e+00,-5.555990806786361702e-01,1.629505221091580136e+00,2.819306280785301766e+00,0.000000000000000000e+00,3.235399723052978516e-01
3.850000000000000089e-01,3.235165472940359610e+00,-5.416106003530156698e-01,1.601760714958042842e+00,2.776512372744724289e+00,0.000000000000000000e+00,3.190088272094726562e-01
3.900000000000000133e-01,3.243107130624121481e+00,-5.278288159602251284e-01,1.575084040464898028e+00,2.736678815087112859e+00,0.000000000000000000e+00,3.195917606353759766e-01
3.950000000000000178e-01,3.250919663526787851e+00,-5.142417527757388029e-01,1.550074225034968389e+00,2.698668931780528801e+00,0.000000000000000000e+00,3.168356418609619141e-01
4.000000000000000222e-01,3.258608749678112648e+00,-5.008360089076573374e-01,1.525668416976378339e+00,2.664196692262517985e+00,0.000000000000000000e+00,3.174519538879394531e-01
4.050000000000000266e-01,3.266172723958121082e+00,-4.875861375550565313e-01,1.499990172780927500e+00,2.636368992211209239e+00,0.000000000000000000e+00,3.245866298675537109e-01
4.100000000000000311e-01,3.273613686356480201e+00,-4.744736646135496727e-01,1.476435700035543030e+00,2.609271890061504617e+00,0.000000000000000000e+00,3.175234794616699219e-01
4.150000000000000355e-01,3.280939389925851213e+00,-4.614902290567837184e-01,1.453857708560952533e+00,2.584789958425534273e+00,0.000000000000000000e+00,3.143215179443359375e-01
4.199999999999999845e-01,3.288153598011308354e+00,-4.486210396549630275e-01,1.431809421364145019e+00,2.563608477439482058e+00,0.000000000000000000e+00,3.122103214263916016e-01
4.249999999999999889e-01,3.293826017965683306e+00,-4.333940744988300509e-01,8.355953387481346306e-01,3.530084286725289289e+00,0.000000000000000000e+00,2.515375614166259766e+00
4.299999999999999933e-01,3.293613749849911621e+00,-4.083345587714193314e-01,-9.222138014943439543e-01,6.498268852781370342e+00,0.000000000000000000e+00,6.980035305023193359e+00
4.349999999999999978e-01,3.285014822366328247e+00,-3.691132612777368038e-01,-2.525578182378246161e+00,9.205046944844950119e+00,0.000000000000000000e+00,6.243963241577148438e+00
4.400000000000000022e-01,3.265735313819461805e+00,-3.117665859582929855e-01,-5.202917684963294320e+00,1.376393575191563556e+01,0.000000000000000000e+00,9.991130828857421875e+00
4.450000000000000067e-01,3.232806611089344972e+00,-2.311428149284164846e-01,-7.985183259717613780e+00,1.851708396141282265e+01,0.000000000000000000e+00,9.998161792755126953e+00
4.500000000000000111e-01,3.190749938844116507e+00,-1.349482932283825320e-01,-8.834364426021176442e+00,1.995794442848629302e+01,0.000000000000000000e+00,2.907028198242187500e+00
4.550000000000000155e-01,3.153430323269606816e+00,-4.700039738959915780e-02,-6.079128830913406389e+00,1.519820884992778787e+01,0.000000000000000000e+00,-9.577689170837402344e+00
4.600000000000000200e-01,3.116025129102591329e+00,4.108289526351871501e-02,-8.876352291727172883e+00,2.000000000000000000e+01,0.000000000000000000e+00,9.991326332092285156e+00
4.650000000000000244e-01,3.064808435883730642e+00,1.529057136838156694e-01,-1.158517894622907818e+01,2.000000000000000000e+01,0.000000000000000000e+00,9.999163150787353516e+00
4.700000000000000289e-01,3.006351492722715513e+00,2.538106759296665516e-01,-1.178904149096821641e+01,2.000000000000000000e+01,0.000000000000000000e+00,1.271896362304687500e+00
4.750000000000000333e-01,2.954451711372494849e+00,3.416629194662781366e-01,-8.991725061133861274e+00,1.517937557120065506e+01,0.000000000000000000e+00,-9.723827242851257324e+00
4.799999999999999822e-01,2.916404309691449814e+00,4.056851879180998210e-01,-6.247900621666346410e+00,1.046801961681600801e+01,0.000000000000000000e+00,-9.999994635581970215e+00
4.849999999999999867e-01,2.891791264353086977e+00,4.466821551011781466e-01,-3.612249208884791507e+00,5.958748713896532934e+00,0.000000000000000000e+00,-9.999815225601196289e+00
4.899999999999999911e-01,2.880102418130568775e+00,4.655986845318484946e-01,-1.070563281413493772e+00,1.621559142028567102e+00,0.000000000000000000e+00,-9.895251393318176270e+00
4.949999999999999956e-01,2.879668795362884559e+00,4.653323706455525510e-01,8.796026908473797423e-01,-1.699841513373953283e+00,0.000000000000000000e+00,-7.921668887138366699e+00
5.000000000000000000e-01,2.889295143451817260e+00,4.478984817598625767e-01,2.976191045607407659e+00,-5.283563261066200667e+00,0.000000000000000000e+00,-8.588744997978210449e+00
5.050000000000000044e-01,2.910406366805326162e+00,4.108091283412957928e-01,5.480936940852362937e+00,-9.575822505332713064e+00,0.000000000000000000e+00,-9.961647391319274902e+00
5.100000000000000089e-01,2.944250058339983322e+00,3.518666162435257760e-01,8.074678934626055238e+00,-1.403501635081010512e+01,0.000000000000000000e+00,-9.944665431976318359e+00
5.150000000000000133e-01,2.980707326546901292e+00,2.884104064354957586e-01,6.497182339212911550e+00,-1.132701472388409947e+01,0.000000000000000000e+00,5.670065879821777344e+00
5.200000000000000178e-01,3.010560513103042179e+00,2.363021938719946924e-01,5.439380285003805326e+00,-9.507618652630648981e+00,0.000000000000000000e+00,3.606202602386474609e+00
5.250000000000000222e-01,3.032850659113210057e+00,1.972157580242699382e-01,3.471613701606914404e+00,-6.117643606248108767e+00,0.000000000000000000e+00,6.770606040954589844e+00
5.300000000000000266e-01,3.048319884055228357e+00,1.698849902517389765e-01,2.715399248928449083e+00,-4.813477235995957670e+00,0.000000000000000000e+00,2.396426200866699219e+00
5.350000000000000311e-01,3.060250907458974989e+00,1.486565097590384354e-01,2.056807779500154698e+00,-3.677594687017283981e+00,0.000000000000000000e+00,2.041392326354980469e+00
5.400000000000000355e-01,3.069085744091935908e+00,1.327677418516262087e-01,1.477152160516163715e+00,-2.678000729951493408e+00,0.000000000000000000e+00,1.760927438735961914e+00
5.450000000000000400e-01,3.075070928696008288e+00,1.217924603794253713e-01,9.170233404742453853e-01,-1.712326881521131661e+00,0.000000000000000000e+00,1.693561077117919922e+00
5.500000000000000444e-01,3.078494948089144589e+00,1.152321263493720771e-01,4.527356160202931079e-01,-9.120965600513688543e-01,0.000000000000000000e+00,1.359045505523681641e+00
5.550000000000000488e-01,3.079586935742412379e+00,1.126909523382622069e-01,-1.113714798560772046e-02,-1.112260285606003762e-01,0.000000000000000000e+00,1.377841234207153320e+00
5.600000000000000533e-01,3.079183834225644567e+00,1.127562811228366435e-01,-1.357305818158792698e-01,1.129455653666568971e-01,0.000000000000000000e+00,4.207229614257812500e-01
5.650000000000000577e-01,3.078683836792884598e+00,1.130373992551834128e-01,-7.060475022747381146e-02,1.037092721431924491e-02,0.000000000000000000e+00,-1.339912414550781250e-01
5.700000000000000622e-01,3.078316343889937468e+00,1.131380586688988110e-01,-7.443096432275188301e-02,2.650636115116707103e-02,0.000000000000000000e+00,9.618282318115234375e-02
5.750000000000000666e-01,3.077980898733783111e+00,1.132309548013985534e-01,-6.156908284777128093e-02,1.376545462071595421e-02,0.000000000000000000e+00,3.517508506774902344e-02
5.799999999999999600e-01,3.077689962457168527e+00,1.132939428188413089e-01,-5.539879736261576343e-02,1.243219299258989385e-02,0.000000000000000000e+00,4.346609115600585938e-02
5.849999999999999645e-01,3.077436676172214725e+00,1.133382403430234220e-01,-5.012987700835729032e-02,1.251518607605823195e-02,0.000000000000000000e+00,2.334117889404296875e-02
5.899999999999999689e-01,3.077219118141453436e+00,1.133664731101409195e-01,-4.598215782494047277e-02,1.434612594111955852e-02,0.000000000000000000e+00,-1.254677772521972656e-03
5.949999999999999734e-01,3.077033281357602679e+00,1.133845928104602052e-01,-3.938780267696813386e-02,1.159711210421486560e-02,0.000000000000000000e+00,-3.061711788177490234e-02
5.999999999999999778e-01,3.076883342621397510e+00,1.133834319333590912e-01,-3.292483385196450646e-02,8.375292859776081386e-03,0.000000000000000000e+00,-4.824995994567871094e-02
6.049999999999999822e-01,3.076767660805667326e+00,1.133621824634416519e-01,-2.618467850333652813e-02,4.060752197070521298e-03,0.000000000000000000e+00,-6.343722343444824219e-02
6.099999999999999867e-01,3.076682724849641559e+00,1.133237133365234683e-01,-1.954891298139939393e-02,-4.538749723495905455e-04,0.000000000000000000e+00,-7.489681243896484375e-02
6.149999999999999911e-01,3.076621564592703972e+00,1.132779808097761354e-01,-1.438401341037960288e-02,-2.705336208973338225e-03,0.000000000000000000e+00,-8.561789989471435547e-02
6.199999999999999956e-01,3.076621598919146106e+00,1.131551398953671850e-01,5.368939565242456663e-03,-3.214202446341233449e-02,0.000000000000000000e+00,-2.000170946121215820e-01
6.250000000000000000e-01,3.076679783099858678e+00,1.129447131776237789e-01,1.650011885938981390e-02,-4.992230342123285536e-02,0.000000000000000000e+00,-2.614879608154296875e-01
6.300000000000000044e-01,3.076775234952385141e+00,1.126742357352674695e-01,2.138565662997811423e-02,-5.782553818580109251e-02,0.000000000000000000e+00,-2.536296844482421875e-01
6.350000000000000089e-01,3.076878175406089877e+00,1.123929202434443830e-01,1.988894626627515580e-02,-5.485773805934129888e-02,0.000000000000000000e+00,-2.328503131866455078e-01
6.400000000000000133e-01,3.076967467749812002e+00,1.121374321313957090e-01,1.611087844394473029e-02,-4.777644117082031905e-02,0.000000000000000000e+00,-2.208811044692993164e-01
6.450000000000000178e-01,3.077040899760456583e+00,1.119128243668066069e-01,1.352813387181383414e-02,-4.248060653035989898e-02,0.000000000000000000e+00,-2.194046974182128906e-01
6.500000000000000222e-01,3.077107786334281503e+00,1.117041416107773522e-01,1.328384820418630589e-02,-4.108901562206564856e-02,0.000000000000000000e+00,-2.244526147842407227e-01
6.550000000000000266e-01,3.077177151820789991e+00,1.114959121127063746e-01,1.437710742561299285e-02,-4.208093556532496726e-02,0.000000000000000000e+00,-2.295953035354614258e-01
6.600000000000000311e-01,3.077251668784872773e+00,1.112829227309837243e-01,1.535980143872306761e-02,-4.301523663071637332e-02,0.000000000000000000e+00,-2.307575941085815430e-01
6.650000000000000355e-01,3.077329213859845147e+00,1.110682779869258674e-01,1.565371609338246303e-02,-4.284277478453279303e-02,0.000000000000000000e+00,-2.290260791778564453e-01
6.700000000000000400e-01,3.077406949306039419e+00,1.108566270823971855e-01,1.547925006654111979e-02,-4.188417610878390762e-02,0.000000000000000000e+00,-2.269953489303588867e-01
6.750000000000000444e-01,3.077483631825422616e+00,1.106500877356246804e-01,1.524012578279678246e-02,-4.080989966154595361e-02,0.000000000000000000e+00,-2.258980274200439453e-01
6.800000000000000488e-01,3.077559533581666784e+00,1.104482097009484853e-01,1.515314708921771877e-02,-3.999840618362479616e-02,0.000000000000000000e+00,-2.256458997726440430e-01
6.850000000000000533e-01,3.077635466528186203e+00,1.102495516020249866e-01,1.523561795529813218e-02,-3.949559221713964952e-02,0.000000000000000000e+00,-2.257716655731201172e-01
6.900000000000000577e-01,3.077711947302659734e+00,1.100531093997458854e-01,1.536684563440081364e-02,-3.910345955374100457e-02,0.000000000000000000e+00,-2.256900072097778320e-01
6.950000000000000622e-01,3.077788991497654170e+00,1.098587200638037054e-01,1.546394087591279956e-02,-3.867884595044182583e-02,0.000000000000000000e+00,-2.253341674804687500e-01
7.000000000000000666e-01,3.077866395132971888e+00,1.096666145844773510e-01,1.551496761837393296e-02,-3.819652165706774460e-02,0.000000000000000000e+00,-2.248615026473999023e-01
7.049999999999999600e-01,3.077944011753733999e+00,1.094769467712164435e-01,1.555048941105814479e-02,-3.770576877050205861e-02,0.000000000000000000e+00,-2.244418859481811523e-01
7.099999999999999645e-01,3.078021772299206926e+00,1.092897488790525173e-01,1.557364488565616059e-02,-3.721017404606376255e-02,0.000000000000000000e+00,-2.240091562271118164e-01
7.149999999999999689e-01,3.078099682368161449e+00,1.091049307191962470e-01,1.560882508181860723e-02,-3.675147399216050631e-02,0.000000000000000000e+00,-2.236688137054443359e-01
7.199999999999999734e-01,3.078177779852083962e+00,1.089223449598990534e-01,1.564793902447809276e-02,-3.631605605486097621e-02,0.000000000000000000e+00,-2.233213186264038086e-01
7.249999999999999778e-01,3.078256090782750309e+00,1.087418640468533759e-01,1.569324470914352718e-02,-3.590792397201387348e-02,0.000000000000000000e+00,-2.229988574981689453e-01
7.299999999999999822e-01,3.078334613853382251e+00,1.085634077280830390e-01,1.573309444268353174e-02,-3.550657723214979689e-02,0.000000000000000000e+00,-2.226412296295166016e-01
7.349999999999999867e-01,3.078413314362975939e+00,1.083869574160369886e-01,1.576484653754312015e-02,-3.510640035724590241e-02,0.000000000000000000e+00,-2.222651243209838867e-01
7.399999999999999911e-01,3.078492182336928451e+00,1.082124565315742970e-01,1.579948996272153086e-02,-3.472577951419473369e-02,0.000000000000000000e+00,-2.219289541244506836e-01
7.449999999999999956e-01,3.078571227419874656e+00,1.080398159317863538e-01,1.583527444845691731e-02,-3.436153271169545970e-02,0.000000000000000000e+00,-2.215969562530517578e-01
7.500000000000000000e-01,3.078650440135294541e+00,1.078689810074417998e-01,1.586675054255778233e-02,-3.400373857653814919e-02,0.000000000000000000e+00,-2.212476730346679688e-01
7.550000000000000044e-01,3.078729820536369122e+00,1.076998834211715383e-01,1.590165956360492863e-02,-3.366541536523637301e-02,0.000000000000000000e+00,-2.209317684173583984e-01
7.600000000000000089e-01,3.078809339838835868e+00,1.075325065298833316e-01,1.592356176003468030e-02,-3.331734319186203941e-02,0.000000000000000000e+00,-2.205508947372436523e-01
7.650000000000000133e-01,3.078888998451681402e+00,1.073667880003728037e-01,1.595588141224697776e-02,-3.299960912013795433e-02,0.000000000000000000e+00,-2.202582359313964844e-01
7.700000000000000178e-01,3.078968811397551075e+00,1.072026395049987535e-01,1.598533671926161831e-02,-3.268930525913059382e-02,0.000000000000000000e+00,-2.199321985244750977e-01
7.750000000000000222e-01,3.079048757081469745e+00,1.070400380833813614e-01,1.600935139639532781e-02,-3.238128710083594541e-02,0.000000000000000000e+00,-2.195930480957031250e-01
7.800000000000000266e-01,3.079128824782960017e+00,1.068789453515459620e-01,1.603381613439661124e-02,-3.208522772551497537e-02,0.000000000000000000e+00,-2.192753553390502930e-01
7.850000000000000311e-01,3.079209015128169913e+00,1.067193049367460844e-01,1.605814588914088875e-02,-3.179986173749087264e-02,0.000000000000000000e+00,-2.189618349075317383e-01
7.900000000000000355e-01,3.079289326922876935e+00,1.065610649699872958e-01,1.608215227342527434e-02,-3.152458165009459218e-02,0.000000000000000000e+00,-2.186530828475952148e-01
7.950000000000000400e-01,3.079369740180621484e+00,1.064042079993110512e-01,1.609932455813638252e-02,-3.124753022087634752e-02,0.000000000000000000e+00,-2.183175086975097656e-01
8.000000000000000444e-01,3.079450256616462767e+00,1.062486820805133014e-01,1.612240504919458875e-02,-3.099046666187928178e-02,0.000000000000000000e+00,-2.180331945419311523e-01
8.050000000000000488e-01,3.079530893220838283e+00,1.060944085097021983e-01,1.614691226088279044e-02,-3.074575129574875360e-02,0.000000000000000000e+00,-2.177476882934570312e-01
