time,pos1,pos2,vel1,vel2,tau1,tau2
7.950000000000005951e-01,4.289077892537950909e+00,-1.665044352763277891e+00,-7.043394897897732321e-01,1.609981187430628902e+00,0.000000000000000000e+00,1.305712766061228214e+00
8.000000000000005995e-01,4.285406210399626659e+00,-1.656857632425246640e+00,-7.643126975277110269e-01,1.664903826605657944e+00,0.000000000000000000e+00,1.296765079656241548e+00
8.050000000000006040e-01,4.281438093116068266e+00,-1.648398265248672612e+00,-8.229188128279882886e-01,1.719046521771248726e+00,0.000000000000000000e+00,1.287266327150117240e+00
8.100000000000006084e-01,4.277180501168117210e+00,-1.639670379990843196e+00,-8.801078149188017452e-01,1.772317440472566341e+00,0.000000000000000000e+00,1.277265271332859609e+00
8.150000000000006128e-01,4.272640629679099966e+00,-1.630678544101133998e+00,-9.358358801642782110e-01,1.824632944171173055e+00,0.000000000000000000e+00,1.266807897817135320e+00
8.200000000000006173e-01,4.267825878182819110e+00,-1.621427724044567809e+00,-9.900650743660416309e-01,1.875917067986353715e+00,0.000000000000000000e+00,1.255937640219153995e+00
8.250000000000006217e-01,4.262743821932838628e+00,-1.611923248138384279e+00,-1.042763045844530279e+00,1.926101037165118157e+00,0.000000000000000000e+00,1.244695570881932722e+00
8.300000000000006262e-01,4.257402184736332806e+00,-1.602170771718610887e+00,-1.093902723756956963e+00,1.975122819453717815e+00,0.000000000000000000e+00,1.233120563037874096e+00
8.350000000000006306e-01,4.251808813279984278e+00,-1.592176244461916967e+00,-1.143462023795140281e+00,2.022926711129235944e+00,0.000000000000000000e+00,1.221249428888113053e+00
8.400000000000006350e-01,4.245971652908191452e+00,-1.581945879701108781e+00,-1.191423562166954220e+00,2.069462953832946539e+00,0.000000000000000000e+00,1.209117037617743140e+00
8.450000000000006395e-01,4.239898724811021147e+00,-1.571486125587353788e+00,-1.237774378166005107e+00,2.114687379247967236e+00,0.000000000000000000e+00,1.196756416738925077e+00
8.500000000000006439e-01,4.233598104578679688e+00,-1.560803637966814872e+00,-1.282505665351489021e+00,2.158561078784121179e+00,0.000000000000000000e+00,1.184198839577224271e+00
8.550000000000006484e-01,4.227077902079519056e+00,-1.549905254853112258e+00,-1.325612511236372137e+00,2.201050095640189497e+00,0.000000000000000000e+00,1.171473901348050406e+00
8.600000000000006528e-01,4.220346242619247512e+00,-1.538797972389565727e+00,-1.367093645353633091e+00,2.242125136873387881e+00,0.000000000000000000e+00,1.158609585828568989e+00
8.650000000000006573e-01,4.213411249339680253e+00,-1.527488922206434507e+00,-1.406951195572048618e+00,2.281761303352606074e+00,0.000000000000000000e+00,1.145632324384891376e+00
8.700000000000006617e-01,4.206281026815951840e+00,-1.515985350088378869e+00,-1.445190452560572769e+00,2.319937835721467057e+00,0.000000000000000000e+00,1.132567048827383793e+00
8.750000000000006661e-01,4.198963645811574885e+00,-1.504294595876185969e+00,-1.481819642327787401e+00,2.356637874721753345e+00,0.000000000000000000e+00,1.119437239363145098e+00
8.800000000000006706e-01,4.191467129151023485e+00,-1.492424074534544065e+00,-1.516849706789895169e+00,2.391848234434859943e+00,0.000000000000000000e+00,1.106264968737760146e+00
8.850000000000006750e-01,4.183799438669718818e+00,-1.480381258324388494e+00,-1.550294092343534880e+00,2.425559187187469323e+00,0.000000000000000000e+00,1.093070943472041590e+00
8.900000000000006795e-01,4.175968463201367165e+00,-1.468173660024213234e+00,-1.582168546431920175e+00,2.457764259030152498e+00,0.000000000000000000e+00,1.079874543002944609e+00
8.950000000000006839e-01,4.167982007562649471e+00,-1.455808817149814915e+00,-1.612490922104735880e+00,2.488460034852055802e+00,0.000000000000000000e+00,1.066693857361839193e+00
9.000000000000006883e-01,4.159847782495257995e+00,-1.443294277126306868e+00,-1.641280990569952136e+00,2.517645972319702441e+00,0.000000000000000000e+00,1.053545723958942304e+00
9.050000000000006928e-01,4.151573395525299581e+00,-1.430637583370006238e+00,-1.668560261734656658e+00,2.545324223948163489e+00,0.000000000000000000e+00,1.040445763910749832e+00
9.100000000000006972e-01,4.143166342700110860e+00,-1.417846262241009292e+00,-1.694351812721132111e+00,2.571499466710760018e+00,0.000000000000000000e+00,1.027408418287261593e+00
9.150000000000007017e-01,4.134634001162661221e+00,-1.404927810830012502e+00,-1.718680124333972659e+00,2.596178738685337439e+00,0.000000000000000000e+00,1.014446984547693331e+00
9.200000000000007061e-01,4.125983622523844652e+00,-1.391889685545265820e+00,-1.741570925436212613e+00,2.619371282308208038e+00,0.000000000000000000e+00,1.001573653383427187e+00
9.250000000000007105e-01,4.117222326993259962e+00,-1.378739291467518724e+00,-1.763051045175692888e+00,2.641088393874461815e+00,0.000000000000000000e+00,9.887995461324845525e-01
9.300000000000007150e-01,4.108357098229381776e+00,-1.365483972442480098e+00,-1.783148272986203597e+00,2.661343278983781424e+00,0.000000000000000000e+00,9.761347528453446776e-01
9.350000000000007194e-01,4.099394778870482980e+00,-1.352131001881701211e+00,-1.801891226266177704e+00,2.680150913675630964e+00,0.000000000000000000e+00,9.635883710851902428e-01
9.400000000000007239e-01,4.090342066708174684e+00,-1.338687574243952794e+00,-1.819309225624174520e+00,2.697527911048334559e+00,0.000000000000000000e+00,9.512543976583424099e-01
9.450000000000007283e-01,4.081205476782981734e+00,-1.325160740468729559e+00,-1.835446076285928374e+00,2.713515133450392636e+00,0.000000000000000000e+00,9.389580007433711017e-01
9.500000000000007327e-01,4.071991377108267862e+00,-1.311557463120988976e+00,-1.850316732067048164e+00,2.728106953925650835e+00,0.000000000000000000e+00,9.267179819015398667e-01
9.550000000000007372e-01,4.062706055842670416e+00,-1.297884723390501982e+00,-1.863938182429949464e+00,2.741301559103912933e+00,0.000000000000000000e+00,9.147240012664432651e-01
9.600000000000007416e-01,4.053355640471079546e+00,-1.284149385939402865e+00,-1.876357764239016346e+00,2.753147509959567252e+00,0.000000000000000000e+00,9.009700792303173555e-01
9.650000000000007461e-01,4.043946855097059867e+00,-1.270359439494014087e+00,-1.887288844507707397e+00,2.763145132983902297e+00,0.000000000000000000e+00,8.915171543347257810e-01
9.700000000000007505e-01,4.034485345034828363e+00,-1.256521246257983115e+00,-1.897451514604292733e+00,2.772449171493289732e+00,0.000000000000000000e+00,8.451142543995391332e-01
9.750000000000007550e-01,4.024990482246006529e+00,-1.242663911200307947e+00,-1.900621214873983611e+00,2.770776320350591515e+00,0.000000000000000000e+00,8.298962530702046481e-01
9.800000000000007594e-01,4.015484280970730957e+00,-1.228821170393336493e+00,-1.901987776930130547e+00,2.766608033026699776e+00,0.000000000000000000e+00,8.236284454691825685e-01
9.850000000000007638e-01,4.005971968167615138e+00,-1.214999331320511633e+00,-1.903069515088779529e+00,2.762418797023072692e+00,0.000000000000000000e+00,8.176046618913388464e-01
9.900000000000007683e-01,3.996454827313111746e+00,-1.201198314395957700e+00,-1.903922709107999989e+00,2.758282587433724675e+00,0.000000000000000000e+00,8.118485572003866224e-01
9.950000000000007727e-01,3.986933848554223392e+00,-1.187417646946108185e+00,-1.904608432016007935e+00,2.754282700072571810e+00,0.000000000000000000e+00,8.056027630465013578e-01
1.000000000000000666e+00,3.977410045221166257e+00,-1.173656980494838020e+00,-1.905056075559012019e+00,2.750285564883073963e+00,0.000000000000000000e+00,7.992833057663168983e-01
1.005000000000000560e+00,3.967884607372523131e+00,-1.159916342171955828e+00,-1.905265698800715946e+00,2.746274820937065098e+00,0.000000000000000000e+00,7.928911485716261254e-01
1.010000000000000453e+00,3.958358726204141309e+00,-1.146195841591350906e+00,-1.905236789586708612e+00,2.742233832523200299e+00,0.000000000000000000e+00,7.864924731873413899e-01
1.015000000000000346e+00,3.948833567755483998e+00,-1.132495623876781599e+00,-1.904979948891612374e+00,2.738165082730333655e+00,0.000000000000000000e+00,7.802549321192995269e-01
1.020000000000000240e+00,3.939310170636144637e+00,-1.118815696112844149e+00,-1.904535615321648390e+00,2.734121445866962485e+00,0.000000000000000000e+00,7.739957137434094747e-01
1.025000000000000133e+00,3.929789452942436867e+00,-1.105155934470088974e+00,-1.903911493244243136e+00,2.730102268918963127e+00,0.000000000000000000e+00,7.676911093135393438e-01
1.030000000000000027e+00,3.920272306085661906e+00,-1.091516236464572964e+00,-1.903110545550759980e+00,2.726099645887605671e+00,0.000000000000000000e+00,7.615182093024318588e-01
1.034999999999999920e+00,3.910759526455186208e+00,-1.077896403878382925e+00,-1.902167890506075709e+00,2.722159927978315519e+00,0.000000000000000000e+00,7.551990477633988563e-01
1.039999999999999813e+00,3.901251862656196501e+00,-1.064296217935903899e+00,-1.901067418839143874e+00,2.718244753661751112e+00,0.000000000000000000e+00,7.491207235117788299e-01
1.044999999999999707e+00,3.891749965485558960e+00,-1.050715352694732374e+00,-1.899864519488408732e+00,2.714435684208941435e+00,0.000000000000000000e+00,7.428473784649153311e-01
1.049999999999999600e+00,3.882254411309506104e+00,-1.037153410599637171e+00,-1.898533406883523567e+00,2.710679433126232940e+00,0.000000000000000000e+00,7.360070429462928221e-01
1.054999999999999494e+00,3.872766084904924355e+00,-1.023610560404550673e+00,-1.896976342207638444e+00,2.706802417093339574e+00,0.000000000000000000e+00,7.305736973494399988e-01
1.059999999999999387e+00,3.863285424443265725e+00,-1.010086272672491070e+00,-1.895470524344809338e+00,2.703259242846332011e+00,0.000000000000000000e+00,7.224988127036349184e-01
1.064999999999999281e+00,3.853813413305774205e+00,-9.965809762671021810e-01,-1.893518991079245373e+00,2.699208391793849859e+00,0.000000000000000000e+00,7.155199287788122087e-01
1.069999999999999174e+00,3.844351742505818681e+00,-9.830963347167005484e-01,-1.891337172421418744e+00,2.695000763344791661e+00,0.000000000000000000e+00,7.081591626243667337e-01
1.074999999999999067e+00,3.834901734553076924e+00,-9.696334417468648326e-01,-1.888856434780836757e+00,2.690512086525451263e+00,0.000000000000000000e+00,7.004728357203534594e-01
1.079999999999998961e+00,3.825465033502996715e+00,-9.561939765773507238e-01,-1.886016804457873342e+00,2.685632458294809677e+00,0.000000000000000000e+00,6.928855465108526568e-01
1.084999999999998854e+00,3.816043377975506079e+00,-9.427798228603080366e-01,-1.882840605848205451e+00,2.680390380202776868e+00,0.000000000000000000e+00,6.846836281354126141e-01
1.089999999999998748e+00,3.806638751739527038e+00,-9.293933210727435279e-01,-1.879207137875458011e+00,2.674573952539208488e+00,0.000000000000000000e+00,6.771413720702782468e-01
1.094999999999998641e+00,3.797253109434368668e+00,-9.160368068042800127e-01,-1.875249305529582244e+00,2.668398187863207038e+00,0.000000000000000000e+00,6.679618670546383363e-01
1.099999999999998535e+00,3.787888899956081801e+00,-9.027134910178512550e-01,-1.870635478784463013e+00,2.661295784062756908e+00,0.000000000000000000e+00,6.563862235687751845e-01
1.104999999999998428e+00,3.778550643992056646e+00,-8.894301248264606663e-01,-1.864868162900436666e+00,2.652417145907251861e+00,0.000000000000000000e+00,6.518953938192052489e-01
1.109999999999998321e+00,3.769240495962391968e+00,-8.761895202195690846e-01,-1.859395631955614192e+00,2.644196405365574876e+00,0.000000000000000000e+00,6.390059211281208240e-01
1.114999999999998215e+00,3.759961314816777200e+00,-8.629957169117244975e-01,-1.852480889752439186e+00,2.633693972251071713e+00,0.000000000000000000e+00,6.338888062133738455e-01
1.119999999999998108e+00,3.750716300568556871e+00,-8.498533755145084578e-01,-1.845731716596631822e+00,2.623616037906566945e+00,0.000000000000000000e+00,6.209543112702025081e-01
1.124999999999998002e+00,3.741508727263374023e+00,-8.367673226303757872e-01,-1.837503726440629537e+00,2.611175537939613545e+00,0.000000000000000000e+00,6.141073388040096948e-01
1.129999999999997895e+00,3.732342816939943742e+00,-8.237440336048610368e-01,-1.829068327198122956e+00,2.598512890646191842e+00,0.000000000000000000e+00,5.914031943826426607e-01
1.134999999999997788e+00,3.723228097542650161e+00,-8.107990168981422663e-01,-1.817021714816878131e+00,2.579853784581682685e+00,0.000000000000000000e+00,6.005374343984620777e-01
1.139999999999997682e+00,3.714165628702208011e+00,-7.979335061025247811e-01,-1.808176729801429516e+00,2.566727084755626720e+00,0.000000000000000000e+00,5.916793618895330731e-01
1.144999999999997575e+00,3.705149010036902446e+00,-7.851361002272566614e-01,-1.798682308178809253e+00,2.552612071481892730e+00,0.000000000000000000e+00,5.708205228752214477e-01
1.149999999999997469e+00,3.696188080552130106e+00,-7.724229452425823705e-01,-1.785896022169067177e+00,2.533015413148107964e+00,0.000000000000000000e+00,5.738589621287997211e-01
1.154999999999997362e+00,3.687286289774058812e+00,-7.597994113733017585e-01,-1.775032361027801597e+00,2.516773986572469646e+00,0.000000000000000000e+00,5.696734234026605836e-01
1.159999999999997256e+00,3.678437937629849053e+00,-7.472553541083978290e-01,-1.764522972794715594e+00,2.501228772447868565e+00,0.000000000000000000e+00,5.575645871102670181e-01
1.164999999999997149e+00,3.669645660329358794e+00,-7.347947876639395748e-01,-1.752601184269372725e+00,2.483374296792615787e+00,0.000000000000000000e+00,5.485118778736494116e-01
1.169999999999997042e+00,3.660914866746414198e+00,-7.224264717279877956e-01,-1.739929409739285449e+00,2.464327643524749867e+00,0.000000000000000000e+00,5.444038204691261651e-01
1.174999999999996936e+00,3.652246542507771476e+00,-7.101516799112699285e-01,-1.727615465383889548e+00,2.445968031015695487e+00,0.000000000000000000e+00,5.370940689046871386e-01
1.179999999999996829e+00,3.643640709564610614e+00,-6.979700627795241141e-01,-1.714933447525150090e+00,2.427058230653824644e+00,0.000000000000000000e+00,5.234198248142017951e-01
1.184999999999996723e+00,3.635102881182992629e+00,-6.858906374591557942e-01,-1.700411234092770618e+00,2.405085829169355094e+00,0.000000000000000000e+00,5.163426676833224871e-01
1.189999999999996616e+00,3.626638535877898306e+00,-6.739224010702036249e-01,-1.685540455332920518e+00,2.382582595414571625e+00,0.000000000000000000e+00,5.160525499129525739e-01
1.194999999999996509e+00,3.618245493785752664e+00,-6.620613308973527511e-01,-1.671893057893994117e+00,2.362225119804099993e+00,0.000000000000000000e+00,5.085648348468129187e-01
1.199999999999996403e+00,3.609921803055460288e+00,-6.503037941668097233e-01,-1.657799950444605708e+00,2.341168834652420205e+00,0.000000000000000000e+00,4.988253981292218309e-01
1.204999999999996296e+00,3.601671045015759631e+00,-6.386556029103045429e-01,-1.642718924244699119e+00,2.318484383668769855e+00,0.000000000000000000e+00,4.875461079301991463e-01
1.209999999999996190e+00,3.593499123075733159e+00,-6.271265582591144527e-01,-1.626263605828268455e+00,2.293505994043907315e+00,0.000000000000000000e+00,4.853132298677641510e-01
1.214999999999996083e+00,3.585407589001236239e+00,-6.157190653462490948e-01,-1.610565440532607528e+00,2.269866715875342944e+00,0.000000000000000000e+00,4.795840933439278753e-01
1.219999999999995977e+00,3.577394735072781717e+00,-6.044299761840135066e-01,-1.594791754652569837e+00,2.246144627108911163e+00,0.000000000000000000e+00,4.724071193993575890e-01
1.224999999999995870e+00,3.569461828666764536e+00,-5.932612307502801441e-01,-1.578585951384468000e+00,2.221728015161577474e+00,0.000000000000000000e+00,4.678740707820611688e-01
1.229999999999995763e+00,3.561609460367491042e+00,-5.822136264489728985e-01,-1.562576961428393529e+00,2.197688869512618659e+00,0.000000000000000000e+00,4.624928159818813000e-01
1.234999999999995657e+00,3.553837171830993125e+00,-5.712861776362369026e-01,-1.546554092210290943e+00,2.173665737926112840e+00,0.000000000000000000e+00,4.576075050305094538e-01
1.239999999999995550e+00,3.546144746179870300e+00,-5.604783188604045563e-01,-1.530631957185861092e+00,2.149853014103641158e+00,0.000000000000000000e+00,4.497742023782937970e-01
1.244999999999995444e+00,3.538533509432830737e+00,-5.497921320065475292e-01,-1.514077471582286227e+00,2.124994738020764551e+00,0.000000000000000000e+00,4.338189755289300065e-01
1.249999999999995337e+00,3.531011693048900391e+00,-5.392415313545886324e-01,-1.494859532438608252e+00,2.095609891762352017e+00,0.000000000000000000e+00,4.343593598301614400e-01
1.254999999999995230e+00,3.523582467595230749e+00,-5.288318022661180340e-01,-1.477042520548754068e+00,2.068648936729009957e+00,0.000000000000000000e+00,4.280668437730842379e-01
1.259999999999995124e+00,3.516243077210912560e+00,-5.185580957980521211e-01,-1.458924503059203071e+00,2.041198836975416153e+00,0.000000000000000000e+00,4.275991144438961999e-01
1.264999999999995017e+00,3.508991402565027506e+00,-5.084166550056962164e-01,-1.441957151560376182e+00,2.015744549271198505e+00,0.000000000000000000e+00,4.252516170997067135e-01
1.269999999999994911e+00,3.501822864003024005e+00,-4.983995076217849762e-01,-1.425670379610680660e+00,1.991482140388219468e+00,0.000000000000000000e+00,4.211432052939811932e-01
1.274999999999994804e+00,3.494735177216541810e+00,-4.885026101531761977e-01,-1.409616144305430252e+00,1.967644054908592510e+00,0.000000000000000000e+00,4.173090533146869840e-01
1.279999999999994698e+00,3.487727021305837116e+00,-4.787235711533184279e-01,-1.393857765599575194e+00,1.944338313827681297e+00,0.000000000000000000e+00,3.939264945505659421e-01
1.284999999999994591e+00,3.480809433531743213e+00,-4.690811944393872279e-01,-1.373382230457564246e+00,1.912965929554459876e+00,0.000000000000000000e+00,3.946149705949619779e-01
1.289999999999994484e+00,3.473990707856062343e+00,-4.595896167144677968e-01,-1.354313235418871164e+00,1.884019513648695243e+00,0.000000000000000000e+00,3.919213127953087294e-01
1.294999999999994378e+00,3.467265985704927278e+00,-4.502404339908385733e-01,-1.335780142688074656e+00,1.856006762148205036e+00,0.000000000000000000e+00,3.952972018490908956e-01
1.299999999999994271e+00,3.460628675768232299e+00,-4.410222657023327164e-01,-1.319349453750402246e+00,1.831616159706930258e+00,0.000000000000000000e+00,3.925404380567174001e-01
1.304999999999994165e+00,3.454072225326830115e+00,-4.319237880336988522e-01,-1.303435831480852070e+00,1.808129697673828140e+00,0.000000000000000000e+00,3.895215623352802914e-01
1.309999999999994058e+00,3.447594234569914651e+00,-4.229407984184374580e-01,-1.287964979103959129e+00,1.785419960945570983e+00,0.000000000000000000e+00,3.851182097327054965e-01
1.314999999999993952e+00,3.441193412322605116e+00,-4.140709974071534183e-01,-1.272567424561413141e+00,1.762852487257158929e+00,0.000000000000000000e+00,3.584700880097290709e-01
1.319999999999993845e+00,3.434884031039650232e+00,-4.053388169863963997e-01,-1.251381525708047615e+00,1.730357813351632856e+00,0.000000000000000000e+00,3.622108427159262400e-01
1.324999999999993738e+00,3.428675171936180988e+00,-3.967598106910564804e-01,-1.232358592394031449e+00,1.701583259704498197e+00,0.000000000000000000e+00,3.641734603972773265e-01
1.329999999999993632e+00,3.422557186433643928e+00,-3.883173752603321649e-01,-1.215031850345025477e+00,1.675729339433061682e+00,0.000000000000000000e+00,3.655098246315153232e-01
1.334999999999993525e+00,3.416522007691745078e+00,-3.799976143860905875e-01,-1.199235641649083250e+00,1.652513287101630146e+00,0.000000000000000000e+00,3.616067259424307068e-01
1.339999999999993419e+00,3.410565470104096164e+00,-3.717933271209569179e-01,-1.183574035284592929e+00,1.629537518777212313e+00,0.000000000000000000e+00,3.625901825255021249e-01
1.344999999999993312e+00,3.404683667422015780e+00,-3.636977559455291664e-01,-1.169341404545609642e+00,1.609026659401836534e+00,0.000000000000000000e+00,3.473192740019537816e-01
1.349999999999993205e+00,3.398880337349864611e+00,-3.557172805596027221e-01,-1.152181223482461547e+00,1.583491969670490773e+00,0.000000000000000000e+00,3.546085623199981551e-01
1.354999999999993099e+00,3.393155061053251487e+00,-3.478511462615151428e-01,-1.138120513616619478e+00,1.563291891461965566e+00,0.000000000000000000e+00,3.472820986271343280e-01
1.359999999999992992e+00,3.387502154726737658e+00,-3.400895450582104851e-01,-1.123231191890248004e+00,1.541674995694203743e+00,0.000000000000000000e+00,3.425084580241825050e-01
1.364999999999992886e+00,3.381924083327598307e+00,-3.324366795899263982e-01,-1.108184831760582467e+00,1.519794557994445183e+00,0.000000000000000000e+00,3.016000690040935295e-01
1.369999999999992779e+00,3.376446116256760721e+00,-3.249359849927030974e-01,-1.083180632083560191e+00,1.480789203002031762e+00,0.000000000000000000e+00,3.157219518786830714e-01
1.374999999999992673e+00,3.371080926019862201e+00,-3.176092754423106568e-01,-1.063074005771442065e+00,1.450200971735755573e+00,0.000000000000000000e+00,3.308393936431001658e-01
1.379999999999992566e+00,3.365803323423889992e+00,-3.104132470512766528e-01,-1.048146267900136319e+00,1.428518723866355256e+00,0.000000000000000000e+00,3.329201549087261736e-01
1.384999999999992459e+00,3.360596259380908890e+00,-3.033185752755447884e-01,-1.034857789571111741e+00,1.409657208449215382e+00,0.000000000000000000e+00,3.298509571184679579e-01
1.389999999999992353e+00,3.355455062099080177e+00,-2.963172174335776399e-01,-1.021798135430997734e+00,1.391190721889503434e+00,0.000000000000000000e+00,3.210314563279618727e-01
1.394999999999992246e+00,3.350382548547036432e+00,-2.894140156383977480e-01,-1.007381942759476789e+00,1.370390470158924456e+00,0.000000000000000000e+00,3.096915040576597167e-01
1.399999999999992140e+00,3.345387279022252969e+00,-2.826237037747909575e-01,-9.908975109937893100e-01,1.346029113879607886e+00,0.000000000000000000e+00,3.233676877151897555e-01
1.404999999999992033e+00,3.340462469628484588e+00,-2.759346165506804671e-01,-9.791981595879882816e-01,1.329901782477348915e+00,0.000000000000000000e+00,3.075213873716817758e-01
1.409999999999991926e+00,3.335604491408195038e+00,-2.693405125857316618e-01,-9.641619135773960014e-01,1.308029881041016473e+00,0.000000000000000000e+00,3.124321702779572218e-01
1.414999999999991820e+00,3.330815784450191774e+00,-2.628456004050066519e-01,-9.514887200077619678e-01,1.290223759008662707e+00,0.000000000000000000e+00,2.932076647040384176e-01
1.419999999999991713e+00,3.326101213390488809e+00,-2.564582663159730158e-01,-9.345038641716545413e-01,1.264991571128639913e+00,0.000000000000000000e+00,3.096599861928303610e-01
1.424999999999991607e+00,3.321457729929998326e+00,-2.501732813657195353e-01,-9.230535968750018805e-01,1.249284657722096625e+00,0.000000000000000000e+00,2.881537104925822046e-01
1.429999999999991500e+00,3.316883949465847525e+00,-2.439882784739278443e-01,-9.066190530259071734e-01,1.224991785419276225e+00,0.000000000000000000e+00,2.788962164335594962e-01
1.434999999999991394e+00,3.312396372627051555e+00,-2.379316987022238039e-01,-8.885689892477208751e-01,1.197909549473705315e+00,0.000000000000000000e+00,2.999531733132709821e-01
1.439999999999991287e+00,3.307982059391003204e+00,-2.319812955992375247e-01,-8.773133086375675127e-01,1.182521348222442592e+00,0.000000000000000000e+00,2.934925167020249193e-01
1.444999999999991180e+00,3.303626174332373822e+00,-2.261115475502157302e-01,-8.651958622084298112e-01,1.165644244017937980e+00,0.000000000000000000e+00,2.614348292623134284e-01
1.449999999999991074e+00,3.299350908464341980e+00,-2.203607055936438741e-01,-8.450611652948083474e-01,1.134950088298384951e+00,0.000000000000000000e+00,3.454113153210159881e-01
1.454999999999990967e+00,3.295115443603874983e+00,-2.146584984825713471e-01,-8.492799093267278110e-01,1.146200946724754477e+00,0.000000000000000000e+00,1.435964070252224445e-01
1.459999999999990861e+00,3.290997627859039820e+00,-2.091390522106608973e-01,-7.979864738193569451e-01,1.061813156284979742e+00,0.000000000000000000e+00,2.766220729010459012e-01
1.464999999999990754e+00,3.287041122690844031e+00,-2.038776897311211644e-01,-7.847563214001861409e-01,1.042971706836951951e+00,0.000000000000000000e+00,2.962066334853366012e-01
1.469999999999990647e+00,3.283134945420234097e+00,-1.986833101585987194e-01,-7.778547595882885357e-01,1.035019758062585282e+00,0.000000000000000000e+00,2.855075378685558718e-01
1.474999999999990541e+00,3.279268681221003678e+00,-1.935380313027166288e-01,-7.687898088991960144e-01,1.023329151650662183e+00,0.000000000000000000e+00,2.708922427628061014e-01
1.479999999999990434e+00,3.275455926437002674e+00,-1.884653379559139974e-01,-7.564490163514993037e-01,1.005981861550043766e+00,0.000000000000000000e+00,2.627732799882651071e-01
1.484999999999990328e+00,3.271708537904812530e+00,-1.834857260657071776e-01,-7.426410362960159661e-01,9.860924361819519701e-01,0.000000000000000000e+00,2.602085715389399478e-01
1.489999999999990221e+00,3.268029985246563296e+00,-1.786052472911870692e-01,-7.289123732879911888e-01,9.663245546643558503e-01,0.000000000000000000e+00,2.615213703754463714e-01
1.494999999999990115e+00,3.264417177587650709e+00,-1.738186522240110776e-01,-7.163409144442395293e-01,9.485353073675670821e-01,0.000000000000000000e+00,1.788686111044950899e-01
1.499999999999990008e+00,3.260923536467770223e+00,-1.692180925583757767e-01,-6.812405732439485995e-01,8.918989170832838376e-01,0.000000000000000000e+00,4.201015223781555674e-01
1.504999999999989901e+00,3.257433400944615531e+00,-1.646043476261413729e-01,-7.149406037094913069e-01,9.538190152457591831e-01,0.000000000000000000e+00,3.805241543701995965e-01
1.509999999999989795e+00,3.253800753161104620e+00,-1.597257685583257647e-01,-7.382533659860499586e-01,9.978472055113983830e-01,0.000000000000000000e+00,3.485649864874253434e-01
1.514999999999989688e+00,3.250072067705748413e+00,-1.546623892893349561e-01,-7.533608692771556203e-01,1.027748822783192351e+00,0.000000000000000000e+00,1.649447895808604514e-01
1.519999999999989582e+00,3.246395578496562351e+00,-1.496696380296178019e-01,-7.173711989113524812e-01,9.695856415775060411e-01,0.000000000000000000e+00,2.598721402751494880e-01
1.524999999999989475e+00,3.242829842313488253e+00,-1.448484428115168476e-01,-7.090561277659008788e-01,9.591219385515133977e-01,0.000000000000000000e+00,2.820122787255721630e-01
1.529999999999989369e+00,3.239288013503455410e+00,-1.400491001527643664e-01,-7.078078751800234159e-01,9.608447950120764247e-01,0.000000000000000000e+00,2.880099570938329800e-01
1.534999999999989262e+00,3.235746185635628880e+00,-1.352303632825829216e-01,-7.090564496805529249e-01,9.668815317912162755e-01,0.000000000000000000e+00,2.874279151716516156e-01
1.539999999999989155e+00,3.232196525079747751e+00,-1.303786689974765767e-01,-7.109420256976567432e-01,9.740302584606779224e-01,0.000000000000000000e+00,2.864413238008282070e-01
1.544999999999989049e+00,3.228636117387800653e+00,-1.254889140264114911e-01,-7.133565171266391669e-01,9.821085625006080733e-01,0.000000000000000000e+00,2.810241110784272300e-01
1.549999999999988942e+00,3.225065446541349523e+00,-1.205618344620700555e-01,-7.150484990276994024e-01,9.889627626676368299e-01,0.000000000000000000e+00,2.749370673724333969e-01
1.554999999999988836e+00,3.221488586367613927e+00,-1.156043378419925743e-01,-7.158332737801513801e-01,9.942776851794539184e-01,0.000000000000000000e+00,2.674332130823802167e-01
1.559999999999988729e+00,3.217911068920012774e+00,-1.106258303594973985e-01,-7.153121902417837186e-01,9.973689147382228670e-01,0.000000000000000000e+00,2.595452665517726798e-01
1.564999999999988622e+00,3.214339689859234905e+00,-1.056378834326056892e-01,-7.133783945979628172e-01,9.980546775769991719e-01,0.000000000000000000e+00,2.507271501253284240e-01
1.569999999999988516e+00,3.210782172801157852e+00,-1.006536571978150080e-01,-7.097675279635065060e-01,9.958811896690027421e-01,0.000000000000000000e+00,2.426572729333415779e-01
1.574999999999988409e+00,3.207246373385133076e+00,-9.568653045055866557e-02,-7.046911159976587680e-01,9.912147575533747368e-01,0.000000000000000000e+00,2.349296019484330700e-01
1.579999999999988303e+00,3.203739383444913713e+00,-9.074855784176105722e-02,-6.982431972312598267e-01,9.842188045689345133e-01,0.000000000000000000e+00,2.300893683186375216e-01
1.584999999999988196e+00,3.200266013879895066e+00,-8.584785515811187151e-02,-6.912421554478520580e-01,9.763055970537123374e-01,0.000000000000000000e+00,2.263549755287367904e-01
1.589999999999988090e+00,3.196828255782986794e+00,-8.098767015860111607e-02,-6.839976851514887324e-01,9.680103455926268863e-01,0.000000000000000000e+00,2.241311212543419529e-01
1.594999999999987983e+00,3.193426263525817710e+00,-7.616807729074909217e-02,-6.769348458834019144e-01,9.600672996159692607e-01,0.000000000000000000e+00,2.198158783712347852e-01
1.599999999999987876e+00,3.190060637283933520e+00,-7.138991318495506444e-02,-6.694503408620642304e-01,9.514374262436338103e-01,0.000000000000000000e+00,2.160711113478665235e-01
